env_steps,critic_loss,q1,q2,actor_loss,entropy,coef,critic_grad_norm,critic_seq_grad_norm,actor_grad_norm,actor_seq_grad_norm
92500,inf,2649070279.68,2672559667.2,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,12975405738276.572,1691467743232.0
92600,inf,2649071447.04,2672561489.92,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,632305427748.5714,86298120192.0
92700,inf,2649097372.16,2672586094.08,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,44689001442742.86,5828028530688.0
92800,inf,2649104140.8,2672593154.56,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,23778607221028.57,3094747152384.0
92900,inf,2649009520.64,2672508986.88,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,21946656098596.57,2859885756416.0
93000,inf,2649072629.76,2672564654.08,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,4370482006308.5713,569480699904.0
93100,inf,2649088517.12,2672575188.48,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,7515879257234.286,978975031296.0
93200,inf,2649056307.2,2672548526.08,-1.058066085623286e+19,2.7726,3.8161665408651756e+18,inf,0.0,5905437883245.714,769475428352.0
93300,inf,2649039324.16,2672533790.72,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,1282783082203.4285,167301892096.0
93400,inf,2649072568.32,2672563824.64,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,5681528126317.714,738715287552.0
93500,inf,2649060152.32,2672553597.44,-1.0580660845237744e+19,2.7726,3.8161665408651756e+18,inf,0.0,24994465864557.715,3250207457280.0
93600,inf,2649031782.4,2672527923.2,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,2740024476818.2856,356515799040.0
93700,inf,2649046097.92,2672539041.28,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,4195954452772.5713,546932809728.0
93800,inf,2649048376.32,2672541145.6,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,2249203576685.7144,291459035136.0
93900,inf,2649090849.28,2672579816.96,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,464819138889.1429,58958622720.0
94000,inf,2649038236.16,2672533255.68,-1.058066085623286e+19,2.7726,3.8161665408651756e+18,inf,0.0,399644286354.2857,54085696512.0
94100,inf,2649065623.04,2672557242.88,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,5256567937901.714,683388313600.0
94200,inf,2649096107.52,2672584184.32,-1.058066085623286e+19,2.7726,3.8161665408651756e+18,inf,0.0,5101774148169.143,663180689408.0
94300,inf,2649014712.32,2672511377.92,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,9253340573696.0,1197935034368.0
94400,inf,2649064025.6,2672557186.56,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,9825607739099.428,1276590047232.0
94500,inf,2649079272.96,2672567941.12,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,8262940294582.857,1073336434688.0
94600,inf,2649094392.32,2672581286.4,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,1541303090907.4285,197191421952.0
94700,inf,2649039992.32,2672534458.88,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,117668038761325.72,15246189658112.0
94800,inf,2649082808.32,2672572794.88,-1.058066085623286e+19,2.7726,3.8161665408651756e+18,inf,0.0,3010903217883.4287,391159472128.0
94900,inf,2649084001.28,2672573688.32,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,56742014610870.86,7355691827200.0
95000,inf,2649065989.12,2672557754.88,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,2130988513280.0,277249937408.0
95100,inf,2649056852.48,2672550638.08,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,8193498712356.571,1064759869440.0
95200,inf,2649116631.04,2672600739.84,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,22226042475081.145,2884352016384.0
95300,inf,2649075023.36,2672565780.48,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,1474633013833.1428,192273965056.0
95400,inf,2649083041.28,2672570821.12,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,1357902922020.5715,177607624704.0
95500,inf,2649060610.56,2672551239.68,-1.058066085623286e+19,2.7726,3.8161665408651756e+18,inf,0.0,11962789471378.285,1553095409664.0
95600,inf,2649074206.72,2672564208.64,-1.0580660834242628e+19,2.7726,3.8161665408651756e+18,inf,0.0,20246676914176.0,2642052939776.0
95700,inf,2649042936.32,2672536765.44,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,1293819276726.8572,167992639488.0
95800,inf,2649065889.28,2672553382.4,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,12745261996909.715,1650847186944.0
95900,inf,2649076997.12,2672565724.16,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,4647673867995.429,599273340928.0
96000,inf,2649076157.44,2672565217.28,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,11487742280850.285,1491025969152.0
96100,inf,2649041500.16,2672532956.16,-1.058066085623286e+19,2.7726,3.8161665408651756e+18,inf,0.0,13797484811995.428,1784231985152.0
96200,inf,2649052679.68,2672544668.16,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,36704551529910.86,4766505107456.0
96300,inf,2649033617.92,2672528532.48,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,68661903800027.43,8878379630592.0
96400,inf,2649049182.72,2672542932.48,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,8361355439542.857,1083687337984.0
96500,inf,2649082995.2,2672570588.16,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,37652975934317.71,4880394616832.0
96600,inf,2649063518.72,2672553889.28,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,2052091925942.8572,271398813696.0
96700,inf,2649018616.32,2672514741.76,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,27468041594002.285,3559082754048.0
96800,inf,2649078376.96,2672567554.56,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,13979037546203.428,1809579409408.0
96900,inf,2649042833.92,2672535265.28,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,30369321168310.855,3934107074560.0
97000,inf,2649068623.36,2672560995.84,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,70077368530.2857,7654083328.0
97100,inf,2649085329.92,2672573824.0,-1.058066085623286e+19,2.7726,3.8161665408651756e+18,inf,0.0,3031242332160.0,378089836544.0
97200,inf,2649101864.96,2672589693.44,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,9388056741010.285,1213285908480.0
97300,inf,2649081515.52,2672571765.76,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,1478045536109.7144,192117379072.0
97400,inf,2649032304.64,2672526005.76,-1.0580660845237744e+19,2.7726,3.8161665408651756e+18,inf,0.0,1474916392813.7144,190605795328.0
97500,inf,2649052718.08,2672544501.76,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,68035598478774.86,8800485244928.0
97600,inf,2649059072.0,2672551959.04,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,5187442304731.429,670023458816.0
97700,inf,2649082731.52,2672570846.72,-1.058066085623286e+19,2.7726,3.8161665408651756e+18,inf,0.0,24896408499931.43,3211094786048.0
97800,inf,2649077639.68,2672569162.24,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,25228611179081.145,3266750906368.0
97900,inf,2649080565.76,2672569950.72,-1.058066085623286e+19,2.7726,3.8161665408651756e+18,inf,0.0,58220046104283.43,7515204747264.0
98000,inf,2649110755.84,2672598784.0,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,47435110372.5714,7069474944.0
98100,inf,2649112314.88,2672596577.28,-1.0580660834242628e+19,2.7726,3.8161665408651756e+18,inf,0.0,12198371421622.857,1576638922752.0
98200,inf,2649062822.4,2672553420.8,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,654514754560.0,83871323136.0
98300,inf,2649079938.56,2672569582.08,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,13227749049490.285,1702077562880.0
98400,inf,2649075415.04,2672567733.76,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,36573885607350.86,4727109255168.0
98500,inf,2649075509.76,2672566837.76,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,1930363806720.0,249375338496.0
98600,inf,2649071979.52,2672560893.44,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,4655419223771.429,599667343360.0
98700,inf,2649084462.08,2672574986.24,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,1262068831378.2856,162172469248.0
98800,inf,2649101616.64,2672586329.6,-1.0580660834242628e+19,2.7726,3.8161665408651756e+18,inf,0.0,15737218023424.0,2031643000832.0
98900,inf,2649116851.2,2672602472.96,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,439816844397.7143,56433889280.0
99000,inf,2649081356.8,2672571100.16,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,18850299905170.285,2428535209984.0
99100,inf,2649085547.52,2672573322.24,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,8831300705133.715,1119382142976.0
99200,inf,2649098946.56,2672584000.0,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,329042557403.4286,42363414016.0
99300,inf,2649111454.72,2672596047.36,-1.058066085623286e+19,2.7726,3.8161665408651756e+18,inf,0.0,27131032015433.145,3503144304640.0
99400,inf,2649062645.76,2672554746.88,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,410936579328.0,52242097152.0
99500,inf,2649064235.52,2672553920.0,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,3243018426368.0,414834909184.0
99600,inf,2649115407.36,2672601379.84,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,12689733383899.428,1639999471616.0
99700,inf,2649131860.48,2672613936.64,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,12805261795328.0,1650226724864.0
99800,inf,2649089866.24,2672576322.56,-1.058066085623286e+19,2.7726,3.8161665408651756e+18,inf,0.0,11764838444470.857,1516646301696.0
99900,inf,2649099719.68,2672585740.8,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,13911379077412.572,1800447754240.0
100000,inf,2649053437.44,2672546037.76,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,7150916122331.429,916507426816.0
100100,inf,2649071746.56,2672560704.0,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,11495001598244.572,1477500125184.0
100200,inf,2649067445.76,2672559114.24,-1.0580660834242628e+19,2.7726,3.8161665408651756e+18,inf,0.0,37365490221056.0,4797905305600.0
100300,inf,2649070799.36,2672560701.44,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,268327110070.8572,34845944832.0
100400,inf,2649094205.44,2672580876.8,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,775184038326.8572,99452265472.0
100500,inf,2649091328.0,2672578854.4,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,11866393830546.285,1526120382464.0
100600,inf,2649053992.96,2672544151.04,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,11545168642048.0,1492446445568.0
100700,inf,2649064384.0,2672555051.52,-1.0580660845237744e+19,2.7726,3.8161665408651756e+18,inf,0.0,18623543214080.0,2384462643200.0
100800,inf,2649129003.52,2672610892.8,-1.0580660867227976e+19,2.7726,3.8161665408651756e+18,inf,0.0,543427246592.0,68904934400.0
