env_steps,critic_loss,q1,q2,actor_loss,entropy,coef,critic_grad_norm,critic_seq_grad_norm,actor_grad_norm,actor_seq_grad_norm
4100,2.363,-30.3581,-30.359,18.5765,2.7359,4.4689,19.9013,22.9156,0.0085,0.0049
4200,2.577,-29.353,-29.3539,16.9937,2.7421,4.674,8.7669,10.3203,0.0034,0.0012
4300,1.24,-27.5376,-27.5394,14.5778,2.7449,4.8901,16.2897,20.1798,0.0025,0.0014
4400,1.1768,-26.1131,-26.1142,12.4867,2.7467,5.1178,17.8727,22.0798,0.0027,0.0016
4500,0.7412,-24.125,-24.1267,9.8293,2.7492,5.3578,17.6241,22.057,0.0012,0.0007
4600,2.047,-22.4641,-22.4663,7.4481,2.7505,5.6108,10.8941,13.7108,0.0027,0.0015
4700,0.838,-20.5132,-20.5154,4.7642,2.752,5.8774,10.9369,13.4246,0.003,0.002
4800,1.0272,-17.9244,-17.9274,1.3931,2.7541,6.1584,10.5105,12.911,0.0016,0.0008
4900,1.1598,-14.98,-14.9816,-2.3846,2.7552,6.4545,12.0008,14.911,0.0026,0.0015
5000,0.9814,-12.0714,-12.0735,-6.1539,2.7568,6.7666,4.8396,5.9914,0.0067,0.0063
