env_steps,critic_loss,q,raw_critic_grad_norm,critic_grad_norm,critic_seq_grad_norm
47400,0.6176,-5.949,3.9508,0.6954,1.2607
47500,0.6951,-5.9295,4.0595,0.6731,1.3482
47600,0.6462,-5.9167,3.9402,0.6175,1.1833
47700,0.6731,-5.9177,3.8081,0.5901,1.1502
47800,0.6832,-5.9103,3.9559,0.6809,1.2806
47900,0.6289,-5.9011,3.7177,0.5755,0.795
48000,0.6699,-5.8737,3.8426,0.5942,0.9086
48100,0.6901,-5.8796,3.9254,0.6684,1.1913
48200,0.6735,-5.8775,4.0047,0.5678,0.7726
48300,0.6624,-5.8711,4.0195,0.6896,1.1838
48400,0.6918,-5.8462,3.9898,0.6036,0.9165
48500,0.6684,-5.843,3.7885,0.6287,0.9552
48600,0.6985,-5.824,4.0735,0.6942,1.2394
48700,0.6915,-5.7942,3.9828,0.6565,1.048
48800,0.6366,-5.8072,3.9256,0.5347,1.0126
48900,0.6895,-5.7723,3.8129,0.4987,0.8785
49000,0.6998,-5.7937,4.1861,0.5942,0.8921
49100,0.6679,-5.7738,4.18,0.5978,0.934
49200,0.6809,-5.757,3.98,0.658,1.1151
49300,0.6224,-5.7464,3.6993,0.5303,0.8397
49400,0.6839,-5.731,3.868,0.6753,1.2383
49500,0.6379,-5.7317,4.0401,0.6754,1.1632
49600,0.6684,-5.7408,3.8698,0.6898,1.1811
