env_steps,critic_loss,q1,q2,actor_loss,entropy,coef,critic_grad_norm,critic_seq_grad_norm,actor_grad_norm,actor_seq_grad_norm
58700,74580.6461,-15744.3064,-15745.3001,-288.7029,3.4612,1.0,79900.1165,163437.332,1.2429,0.1764
58800,93605.3159,-16286.0527,-16287.4674,-298.9377,3.3421,1.0,1834176.9087,6363842.125,4.8762,2.1334
58900,373046.3944,-16038.4606,-16033.9241,-293.677,3.1805,1.0,745083.2303,2648498.6875,2.8754,0.5365
59000,92312.8222,-15941.239,-15941.3562,-292.4374,2.9291,1.0,191432.4653,621064.9375,3.1591,0.4374
59100,79816.3685,-15777.7429,-15779.0329,-289.3477,2.7208,1.0,127979.2055,432441.5312,1.9571,0.4547
59200,77187.275,-15905.3346,-15905.5688,-291.7444,2.8414,1.0,141545.6813,464802.1172,2.2571,0.2919
59300,75810.45,-15684.9829,-15684.9736,-287.7005,2.7925,1.0,70254.8811,184936.4297,1.5337,0.1966
59400,75734.2862,-15779.5379,-15780.0595,-289.3699,2.6961,1.0,80391.9636,210052.1016,2.3247,0.187
59500,73809.2444,-16014.6541,-16015.2749,-293.7486,2.7203,1.0,139001.6003,293311.7188,1.9213,0.5218
59600,75392.3355,-15495.137,-15495.4549,-284.2343,2.8902,1.0,120816.8951,341745.8438,3.4555,1.0905
59700,73888.4864,-15665.0525,-15665.5997,-287.3103,3.0029,1.0,122015.1328,323793.875,3.8778,1.524
59800,75648.1195,-15634.1171,-15634.8636,-286.7097,3.1448,1.0,215304.7272,493000.1094,1.5402,0.2629
59900,74444.747,-15759.4042,-15759.7471,-288.9989,3.2267,1.0,57450.1388,150581.7305,3.1308,0.894
60000,73234.2525,-15847.1722,-15847.0404,-290.6335,3.2837,1.0,109730.9574,247195.7461,1.8412,0.3193
60100,74654.5459,-15734.1945,-15734.9976,-288.5789,3.3457,1.0,102731.6238,315567.8125,2.4501,0.7399
60200,74480.5725,-15908.7499,-15909.0636,-291.7345,3.3444,1.0,112836.4655,393431.9609,1.8781,0.5783
60300,75564.9274,-15613.9326,-15613.8857,-286.3359,3.4032,1.0,239125.9921,843725.0938,1.8094,0.5843
60400,75735.6675,-15501.3965,-15501.9318,-284.2328,3.4996,1.0,95280.0031,211443.9961,3.0517,0.9844
60500,74476.3543,-16142.2645,-16142.4833,-296.0072,3.4305,1.0,129783.7591,323821.8438,2.7301,0.8891
60600,75172.9062,-15581.8592,-15582.1301,-285.7627,3.3893,1.0,135183.5178,310915.3203,1.4384,0.1954
60700,75058.7198,-15476.763,-15476.8368,-283.8401,3.4652,1.0,103439.5561,292218.7812,2.8518,1.071
60800,75274.3889,-15630.8522,-15631.5603,-286.6397,3.3768,1.0,51307.8634,120928.3594,1.8421,0.2415
60900,75292.6786,-15605.8891,-15605.8316,-286.1571,3.4069,1.0,136267.1949,326985.5,2.1602,0.2469
61000,76133.9463,-15746.0183,-15746.0783,-288.7333,3.3953,1.0,142431.7968,434517.75,1.4116,0.1992
61100,74696.9388,-15926.2931,-15926.9871,-292.0386,3.4419,1.0,99902.0052,248242.832,2.6904,0.7105
61200,74315.9187,-15558.9382,-15558.9538,-285.293,3.5119,1.0,84521.9512,240527.4023,3.2738,1.2266
61300,74148.9353,-15741.0952,-15741.7348,-288.6063,3.6196,1.0,97991.3202,278401.3711,1.7043,0.4557
61400,74052.9002,-16031.6453,-16031.6577,-293.9775,3.625,1.0,108181.6419,248822.5,1.7139,0.4496
61500,74075.2055,-15480.4917,-15480.4717,-283.8531,3.6715,1.0,99073.8666,331917.6641,2.2827,0.6795
61600,74184.0011,-15778.8304,-15779.2886,-289.2828,3.6046,1.0,155431.0276,456184.7812,2.1808,0.616
61700,74401.2875,-15806.1225,-15806.3283,-289.7808,3.6019,1.0,161995.2322,385856.6797,1.8994,0.2915
61800,74754.1269,-15637.077,-15637.2397,-286.7701,3.6458,1.0,189960.1977,643285.0312,2.8043,0.7385
61900,74071.7802,-15717.8919,-15718.6115,-288.1711,3.6626,1.0,57202.139,151331.8438,1.5046,0.2903
62000,74538.128,-15919.5808,-15919.3037,-291.9458,3.6199,1.0,273761.6032,947272.6562,1.596,0.1908
62100,71941.514,-15837.6156,-15837.7928,-290.3314,3.5944,1.0,114677.5966,273028.2812,1.3383,0.0688
62200,74530.1762,-15680.6173,-15681.0955,-287.5482,3.6791,1.0,165457.6127,574033.9609,1.9019,0.3587
62300,76168.8327,-15622.7863,-15622.8895,-286.4303,3.7102,1.0,172219.1116,518722.2969,1.4452,0.2227
62400,76310.2424,-15580.9449,-15581.2918,-285.7177,3.7607,1.0,137482.1487,412955.6797,1.0878,0.0903
62500,75222.9377,-15430.4416,-15430.7968,-282.8543,3.8131,1.0,70613.7052,187482.2656,1.8155,0.6682
62600,75193.8762,-15866.4613,-15866.4619,-290.9263,3.8544,1.0,262193.9999,939383.9062,0.9521,0.1744
62700,73829.4046,-16122.5239,-16122.6441,-295.5792,3.8999,1.0,109059.4048,335488.1406,0.9044,0.249
62800,74728.9578,-15838.9244,-15838.808,-290.4143,3.9683,1.0,82727.1957,198986.5742,0.5867,0.0532
62900,73216.3555,-15645.5775,-15646.3882,-286.8384,3.9686,1.0,196899.9361,437478.3828,0.3499,0.012
63000,75897.7264,-15645.6753,-15646.2718,-286.8954,3.9683,1.0,88751.2093,218319.8164,0.4687,0.0651
63100,75182.6845,-15603.5158,-15603.1903,-286.0688,3.9686,1.0,80148.8971,187830.7617,0.3846,0.0385
63200,75254.522,-15763.9236,-15764.4029,-289.0243,3.9686,1.0,94815.972,218090.9219,0.3839,0.0108
63300,75377.3591,-15818.6636,-15818.6104,-290.0266,3.9685,1.0,217797.9208,689997.75,0.3641,0.0303
63400,76323.6144,-15554.6551,-15554.9858,-285.2785,3.9683,1.0,40521.776,108387.8418,0.4194,0.0443
63500,75487.6641,-15627.9063,-15628.2984,-286.5101,3.9686,1.0,165987.3539,567533.1016,0.3693,0.0099
